Battery_Temp_C,CPU_Temp_C,Ambient_Temp_C,CPU_Usage_Pct,GPU_Usage_Pct,RAM_Usage_GB,Storage_IO_MBps,Battery_Level_Pct,Charging_Voltage_mV,Charging_Current_mA,Is_Charging,Data_Throughput_Mbps,GPS_Active,Screen_Brightness_Pct,Refresh_Rate_Hz,Touch_Events_Per_Sec,Screen_On_Time_Mins,Background_Apps_Count,Overheating_Status
38.84,35.14,40.92,41.57,15.79,10.86,7.13,23.83,3653.86,3050.37,1,31.54,0,92,90,4.18,112.06,26,1
40.64,36.43,34.45,11.75,57.46,11.55,38.65,96.08,3787.97,1514.02,1,48.69,0,29,90,16.17,354.9,32,0
36.0,46.43,44.64,44.57,38.04,10.77,1.16,23.84,3970.12,3317.01,0,29.5,1,69,90,52.66,549.13,45,0
34.39,59.41,21.41,62.72,20.39,9.3,11.04,54.94,3605.44,2565.98,0,20.05,0,94,90,39.55,143.68,45,0
39.8,36.73,17.49,21.7,96.83,1.4,10.49,99.84,4082.9,688.55,0,10.81,1,57,120,39.99,599.32,0,0
36.7,39.57,32.8,99.05,13.72,5.11,8.15,30.33,3569.17,2952.54,0,27.73,0,81,120,26.86,135.8,17,0
35.25,30.23,27.36,93.76,16.5,4.68,29.26,90.76,4115.12,2863.08,0,2.82,0,50,120,32.19,486.28,18,0
33.32,45.74,25.89,34.03,52.2,10.21,11.02,92.41,3843.78,955.6,0,3.18,1,38,120,32.77,522.13,49,0
39.8,45.19,44.07,52.74,20.05,3.11,1.73,59.86,4484.62,1284.41,0,10.62,0,98,90,12.95,72.24,37,1
34.5,43.23,34.56,34.18,77.31,1.87,12.1,26.19,4388.2,1768.33,1,0.25,0,40,60,55.74,416.1,6,0
35.08,53.36,23.75,81.5,6.61,3.09,2.22,10.51,3666.84,3473.8,0,10.97,1,100,60,57.26,136.49,24,0
37.27,26.5,34.58,85.67,84.65,3.62,3.8,80.53,3899.52,1869.58,1,14.93,1,8,90,4.29,536.05,12,0
31.86,42.44,27.43,54.79,7.41,7.73,39.45,51.6,4176.32,2814.01,0,27.18,1,15,60,10.42,333.7,26,0
48.54,33.11,19.21,23.51,87.97,2.57,71.5,87.74,3869.36,3551.53,0,18.48,1,89,90,4.12,501.62,24,1
40.15,46.04,43.04,5.31,53.38,1.18,13.77,9.81,3689.23,1185.91,0,14.21,0,13,60,26.18,298.54,14,0
44.71,41.23,40.66,36.59,25.01,2.42,46.44,70.13,4283.85,931.2,0,16.62,0,62,60,53.58,411.15,41,0
26.73,49.25,36.11,62.55,17.69,2.47,27.2,1.08,4495.56,557.38,1,1.48,0,5,120,48.68,163.79,0,0
36.69,37.34,39.49,85.73,29.84,9.42,4.44,63.04,3590.59,2833.53,0,8.9,0,21,120,24.5,204.69,23,0
35.79,42.46,30.13,51.73,23.87,2.06,77.89,46.52,3875.13,3789.56,0,23.69,0,3,60,27.34,540.52,31,0
36.46,49.69,28.65,89.47,64.74,3.45,56.62,4.26,3616.33,4254.08,1,14.82,0,22,60,20.6,95.19,44,1
28.89,44.11,24.6,49.27,12.06,6.39,3.28,98.1,3625.47,4018.23,1,10.22,0,50,90,25.41,314.67,49,0
36.8,45.6,38.59,92.61,28.06,3.14,0.86,43.23,4394.41,942.82,1,31.84,0,74,90,9.85,589.09,49,0
31.77,48.55,41.73,46.42,4.09,6.19,0.21,32.27,4020.51,1581.79,0,18.34,0,94,120,14.07,420.33,37,1
35.55,50.11,24.83,73.2,77.93,4.07,1.84,66.72,3610.32,3087.54,0,13.01,0,91,60,32.12,101.73,43,0
32.72,42.84,33.33,96.15,11.48,6.34,25.98,41.32,3537.34,2386.21,1,3.08,0,23,60,57.2,498.72,16,0
40.51,47.75,25.25,27.73,60.05,10.85,4.83,43.83,3822.07,4597.77,0,6.62,0,33,120,20.06,241.16,46,0
32.92,43.26,16.68,6.85,6.04,11.51,4.97,53.86,3621.97,2303.41,0,5.46,0,63,60,15.29,540.71,11,0
45.79,38.89,42.58,39.67,31.27,9.87,36.1,39.57,3894.95,2513.32,0,40.05,0,83,120,44.36,251.42,44,0
35.29,35.91,23.32,10.95,24.37,3.26,37.74,74.91,3842.23,2995.32,1,12.06,0,78,120,25.29,458.95,18,0
37.86,38.41,19.88,43.32,6.29,4.02,7.69,67.03,4215.23,1445.91,0,1.53,1,89,90,13.63,293.31,26,0
32.86,58.55,35.43,44.6,63.04,8.2,15.24,45.13,4406.41,4920.07,0,0.18,0,96,120,1.71,52.31,32,0
42.59,46.97,42.58,96.52,78.83,6.17,21.49,5.52,4291.94,1146.1,0,27.5,0,18,60,32.56,404.5,9,0
39.09,48.84,30.38,32.04,24.41,5.28,2.49,39.4,3892.29,2197.19,0,7.84,0,93,120,46.02,262.11,19,0
37.8,44.48,28.53,38.38,88.54,7.6,73.68,45.12,4033.23,4429.5,0,3.31,0,52,60,20.82,146.19,0,0
45.59,29.8,34.55,12.98,6.62,10.04,15.4,84.62,3851.21,4996.28,0,6.94,0,83,90,45.76,596.97,28,0
38.93,39.87,22.1,44.88,53.17,4.34,9.7,94.24,4271.51,2342.91,0,1.04,0,50,60,1.42,405.73,13,0
29.51,50.55,36.25,43.43,26.59,4.97,5.84,37.29,4410.6,4817.63,0,10.63,0,54,60,44.24,0.22,35,0
33.58,46.03,33.68,68.4,27.28,6.14,7.25,55.74,3708.57,2082.12,0,15.17,0,49,60,10.35,389.86,48,0
33.66,50.48,18.77,85.71,12.57,4.85,48.02,58.01,4279.73,4093.79,0,36.12,1,21,90,46.08,464.38,39,0
41.23,41.86,44.03,28.93,73.23,7.59,12.83,69.05,4151.71,534.41,1,2.76,0,95,120,28.66,258.31,25,1
40.99,43.84,34.14,19.45,57.97,9.8,32.95,55.29,4096.25,3268.31,0,4.87,0,42,90,31.92,155.92,11,0
37.09,57.29,36.72,60.2,92.52,7.41,43.96,13.23,3728.47,2462.99,0,16.0,1,27,90,49.9,36.26,3,0
32.12,38.45,36.12,59.53,89.07,3.51,5.46,10.44,4021.49,595.06,0,29.26,0,41,90,2.14,463.82,19,0
31.54,46.37,25.79,47.8,8.74,7.17,27.29,18.9,3525.36,1812.77,1,6.95,0,22,90,42.24,59.87,14,0
34.99,33.03,27.49,16.89,75.58,2.42,10.04,98.72,4417.07,4431.34,0,23.79,0,34,60,56.15,558.31,38,0
24.41,43.0,35.05,23.89,72.62,1.56,32.23,76.02,4452.05,1670.55,0,3.82,0,15,60,6.3,373.84,22,0
32.83,51.66,41.67,55.8,60.3,2.88,0.43,27.75,4137.11,4135.12,1,4.1,0,90,60,28.64,50.93,13,1
41.0,40.86,18.13,24.84,36.77,4.75,3.16,81.36,3794.0,3793.51,0,10.72,0,65,120,14.35,334.21,27,0
25.64,61.32,34.96,93.76,43.74,10.62,13.51,42.96,4327.59,2113.09,0,0.33,0,81,90,53.59,304.3,43,0
38.97,46.79,39.98,43.51,23.96,6.97,4.54,5.74,3683.11,4735.81,0,9.69,1,87,90,2.99,489.7,17,0
34.82,39.89,22.82,25.74,32.57,10.15,27.27,72.39,4319.18,3769.39,0,20.76,1,95,120,58.13,329.53,34,0
37.8,46.12,25.36,10.49,30.18,6.61,42.55,5.17,4176.1,3709.78,0,12.13,0,1,120,47.98,490.43,28,0
38.31,23.28,22.25,68.53,78.62,4.05,14.79,51.43,4223.84,638.7,0,3.71,0,72,120,29.33,307.91,29,0
40.53,47.54,25.08,88.05,42.77,8.37,9.86,80.15,3796.94,3998.09,0,9.35,1,6,120,42.55,131.35,1,0
32.7,45.61,22.51,57.88,47.23,11.03,21.48,52.74,3603.51,4563.67,1,64.67,0,29,90,14.65,566.63,17,0
39.97,35.97,22.88,27.45,16.98,11.22,67.24,1.34,3700.21,1772.69,1,9.97,0,77,90,13.11,263.81,28,0
40.77,52.63,42.34,55.93,61.33,7.21,22.16,78.56,3556.44,4926.58,0,0.62,0,79,90,57.68,394.13,40,0
39.5,36.24,25.04,69.51,31.95,3.2,5.65,21.25,3554.17,4616.18,0,8.72,0,72,60,6.0,217.08,41,0
30.77,43.5,32.76,72.75,44.78,7.36,0.43,3.85,4091.14,3051.68,0,17.12,0,6,90,38.75,181.45,26,0
39.48,20.31,29.02,7.52,93.2,2.77,8.49,36.74,4473.3,2856.16,0,8.57,0,25,120,17.69,186.32,48,0
35.69,50.82,17.08,80.83,80.36,10.22,9.15,63.92,4276.37,2437.06,1,1.99,0,95,60,48.86,568.75,8,0
40.91,36.64,27.1,77.38,34.8,11.01,96.13,84.54,3964.88,4964.35,0,12.94,0,45,90,47.41,81.6,19,0
34.2,49.73,19.39,30.6,56.61,5.64,69.1,65.6,3630.89,4926.78,1,15.78,0,72,60,4.65,230.9,44,0
39.12,53.72,29.1,16.76,15.07,11.84,12.45,26.38,4101.19,1456.46,1,5.33,0,23,120,40.47,251.28,8,0
38.93,33.08,39.99,96.67,29.04,3.49,4.38,98.81,3617.3,4146.45,0,14.72,1,16,60,51.61,451.91,31,0
31.11,42.95,32.36,44.08,69.58,6.99,4.59,68.04,4248.47,2006.57,1,28.65,0,59,90,49.57,554.48,33,0
35.38,25.71,30.38,78.07,55.02,1.87,9.62,73.19,4476.31,1553.15,0,4.82,0,66,120,45.92,319.19,41,0
37.34,20.82,42.86,53.16,41.83,6.63,18.1,82.95,3733.21,2213.65,0,0.7,0,80,60,39.92,100.59,46,0
37.41,30.53,25.16,94.62,35.65,4.44,6.78,83.05,4021.3,1312.87,1,1.16,1,56,60,0.37,442.82,1,0
34.85,59.56,18.4,44.09,80.39,10.14,1.78,97.58,4307.11,709.04,1,4.05,0,78,120,27.81,469.89,40,0
33.83,33.54,37.57,35.33,74.44,6.21,28.22,98.26,4032.12,4034.14,0,29.18,0,13,90,43.07,475.26,35,0
39.05,45.51,27.25,63.82,51.21,7.99,3.96,38.4,3926.68,4392.4,0,1.98,1,22,60,5.56,445.71,15,0
29.38,50.22,25.37,70.38,10.04,5.89,0.56,75.73,4483.63,2784.39,0,36.79,0,35,90,10.79,334.32,29,0
31.36,35.61,17.84,84.45,41.31,1.52,2.46,11.19,4342.07,2174.5,0,5.11,0,34,120,43.1,580.68,24,0
43.31,32.79,41.39,50.78,56.07,1.6,0.62,13.6,3924.64,2197.23,0,24.03,0,9,60,29.06,215.11,38,0
27.94,46.94,36.24,64.61,73.12,4.7,121.8,57.43,4308.41,1482.78,0,1.67,0,38,60,28.5,15.51,37,0
35.07,35.86,30.16,81.71,55.12,3.26,2.83,88.82,3557.37,1074.18,1,7.03,1,46,90,44.64,56.96,45,0
30.67,51.46,26.8,75.02,9.99,3.15,38.86,15.83,4293.76,2004.14,0,1.87,1,65,90,31.6,154.8,38,0
37.28,48.31,33.53,44.87,3.2,5.69,18.18,38.58,4160.89,4119.08,1,19.71,0,18,60,47.65,309.17,29,0
39.25,43.09,41.87,14.2,15.97,1.69,0.32,79.61,4166.86,1690.71,0,40.94,0,43,60,31.06,92.18,30,0
41.98,52.83,15.32,31.44,86.29,8.86,60.64,82.58,4337.04,1840.82,1,30.68,0,0,90,8.67,323.7,9,0
35.08,42.73,19.97,79.83,55.02,9.35,3.82,33.73,3671.98,4778.26,1,0.17,0,9,60,17.04,51.06,40,1
41.22,44.4,27.29,43.92,71.12,10.51,15.41,64.07,4269.45,2140.89,0,5.62,0,44,120,39.66,371.32,31,0
28.93,35.37,42.93,50.53,64.34,3.73,34.29,89.39,3897.56,2719.46,0,2.66,1,51,60,34.18,339.59,7,0
40.19,47.75,20.13,14.46,36.95,11.54,12.08,82.05,3989.77,4351.73,0,14.89,0,11,60,47.16,66.8,35,0
37.47,29.57,31.33,41.18,93.24,7.37,13.04,40.59,4476.42,4815.12,0,7.56,0,94,120,11.4,253.46,37,0
33.64,33.32,38.48,45.4,40.29,1.89,7.45,90.29,4489.44,527.32,1,41.25,0,24,120,44.02,55.14,6,0
34.3,27.53,33.19,42.91,94.06,9.54,16.21,63.79,3944.3,1645.34,0,53.51,0,88,120,28.93,478.73,23,0
37.02,25.56,30.36,6.57,18.68,2.88,62.34,32.88,4312.31,1046.92,0,18.26,0,60,90,3.16,12.65,23,0
30.34,56.01,21.39,64.17,68.35,10.7,28.12,29.65,3920.28,823.63,0,3.71,0,100,60,52.29,490.84,34,0
40.71,29.36,20.33,23.87,47.01,1.09,64.77,4.9,3558.66,3171.01,1,3.62,0,17,60,6.99,60.93,33,0
38.62,42.69,26.13,18.37,98.52,8.92,6.9,99.89,4128.75,3044.45,0,29.33,0,12,60,26.69,146.55,25,0
45.18,38.45,28.59,49.96,40.76,9.54,12.89,87.49,4278.88,4510.28,0,0.98,1,1,90,8.38,412.02,41,0
34.41,51.76,33.27,24.3,37.53,1.55,3.63,47.1,3513.05,4224.41,0,34.8,0,49,120,10.39,39.46,23,0
35.74,30.04,34.65,77.79,65.63,3.84,13.43,67.5,3660.77,4580.77,0,45.52,0,86,90,51.68,197.19,6,0
32.36,50.48,35.31,47.77,82.59,4.24,9.33,58.58,3568.34,3047.25,0,52.57,0,8,120,12.06,392.73,3,0
35.44,48.58,22.79,64.95,81.2,1.1,20.96,42.78,4468.0,2241.55,1,1.28,0,87,120,15.59,280.06,30,0
36.86,52.97,26.44,19.65,59.89,6.2,11.98,98.67,4493.23,4037.72,0,1.09,0,83,120,56.38,289.76,45,0
37.13,62.01,30.48,39.73,94.86,7.24,32.23,49.64,4133.92,2038.86,0,44.85,0,14,60,37.69,274.88,45,0
31.29,36.5,35.22,10.62,4.45,11.25,47.81,99.4,3867.17,2903.22,0,11.41,0,40,120,8.39,579.43,2,0
35.13,33.52,32.77,74.61,19.04,7.25,19.91,82.5,3917.72,4064.12,0,1.33,1,82,120,57.81,581.73,16,0
38.78,34.28,43.2,88.84,22.87,6.42,28.76,48.04,3979.17,3660.62,1,5.34,0,45,60,52.37,265.33,20,0
32.06,60.16,38.66,51.08,55.01,4.21,2.42,71.97,3803.16,1973.64,0,4.06,0,61,60,16.51,309.66,46,0
45.51,28.45,20.85,45.58,26.41,2.45,16.6,13.01,4389.66,4095.54,0,0.01,0,79,60,58.96,98.9,25,0
34.4,48.77,25.78,89.54,42.31,2.43,13.44,29.08,3935.68,1430.17,0,8.8,0,27,90,13.82,303.3,33,0
36.04,39.14,19.59,78.47,0.37,1.3,26.96,86.14,4236.4,2264.07,0,10.56,0,50,120,32.88,150.6,42,0
32.39,34.87,19.55,18.02,59.38,1.07,6.65,80.59,4030.98,3724.51,0,20.42,0,85,60,46.08,393.22,4,0
33.16,37.7,39.14,33.56,47.94,11.18,18.54,32.16,3972.55,4992.86,0,17.1,0,71,90,35.19,381.29,46,0
40.92,46.65,25.35,24.1,3.55,10.3,4.25,50.95,4023.95,2437.41,0,2.13,1,85,90,26.34,54.38,2,0
35.99,43.41,18.88,86.73,7.87,11.83,35.05,88.73,4016.08,4280.09,0,17.42,1,19,60,11.85,551.5,48,0
28.56,40.33,37.92,58.67,75.33,7.36,26.89,82.61,4159.7,562.12,0,23.61,0,11,60,57.18,260.8,32,0
33.69,56.69,32.76,23.76,94.7,4.88,32.12,81.76,3937.6,1792.48,0,4.19,0,84,120,59.53,284.77,10,0
37.2,39.67,16.27,7.63,75.56,7.17,35.26,26.28,3785.09,2104.07,0,1.64,0,10,60,20.15,375.87,44,0
28.26,40.5,23.67,53.47,41.12,10.93,1.24,33.65,3981.59,2016.59,0,1.7,0,32,120,27.17,169.23,25,0
37.6,55.37,37.31,11.19,85.01,5.2,28.89,26.38,4020.09,4367.23,0,8.25,0,2,60,29.04,207.7,7,0
38.68,45.43,41.45,70.52,61.59,2.26,5.94,28.21,3693.16,4125.08,1,3.81,1,57,90,51.86,409.59,0,1
43.78,41.22,32.22,73.98,80.36,10.71,7.03,84.74,3738.86,1570.99,0,17.94,0,58,120,28.67,589.88,3,0
39.26,34.62,43.75,46.79,7.35,4.17,3.45,99.5,4080.43,2181.53,0,1.34,0,79,120,31.14,145.97,20,0
31.42,49.64,33.53,81.05,31.77,2.72,21.87,61.34,4025.68,4261.79,0,31.89,0,37,120,56.23,478.72,24,0
42.4,23.76,22.84,37.31,45.27,4.01,1.45,83.79,3782.39,2188.22,0,57.24,0,36,60,47.82,354.82,48,0
36.66,41.54,43.41,72.42,33.79,8.4,1.58,20.94,4200.87,3891.04,0,11.64,1,31,120,14.91,200.77,28,0
29.35,59.02,16.09,48.58,71.77,6.72,6.57,71.69,3839.08,4417.03,0,15.5,0,70,120,6.08,270.44,21,0
34.65,38.84,44.15,17.86,8.75,1.25,11.06,93.52,4215.03,575.02,0,13.28,0,37,90,49.87,67.45,3,0
42.32,43.6,28.43,70.81,59.58,6.45,26.57,89.53,4064.96,3865.75,0,45.54,0,74,90,39.78,190.89,19,0
37.08,42.13,15.85,15.16,63.2,9.01,30.31,26.12,4051.97,3200.54,0,30.85,0,93,120,42.58,83.5,40,0
31.8,40.08,33.59,32.11,62.77,6.27,88.27,2.15,3722.69,4887.01,0,5.63,0,99,90,14.68,368.21,31,0
28.61,25.76,39.3,37.47,98.07,1.72,48.26,78.33,3752.54,3175.08,1,40.6,0,77,90,34.33,400.43,6,0
37.57,38.41,20.38,56.51,24.54,2.39,16.75,33.99,3729.07,1851.4,0,4.76,0,76,120,10.71,161.68,17,0
43.04,41.69,42.35,78.9,84.76,5.04,37.12,78.92,4167.76,4353.21,1,26.49,0,43,60,12.91,46.46,41,1
33.46,27.55,30.21,46.17,25.79,9.91,74.14,36.65,4465.57,2650.25,1,2.75,0,35,90,28.18,455.37,41,0
42.45,48.94,43.47,11.31,29.82,2.88,5.83,62.02,4093.77,2242.99,0,51.07,0,61,60,11.63,144.97,6,0
34.28,47.91,22.35,69.73,64.19,3.5,8.79,27.16,4057.36,4346.47,0,7.94,0,32,120,55.79,300.27,0,0
30.58,42.03,38.02,52.02,30.2,11.24,14.83,74.79,3503.81,4389.15,0,36.48,0,37,60,36.67,262.0,26,0
33.83,26.55,16.78,34.33,55.86,6.92,5.52,57.5,3665.59,4660.17,1,9.72,0,58,120,30.19,521.54,44,0
42.51,40.4,23.09,54.33,9.43,11.79,5.71,56.96,4142.55,3412.48,0,15.84,0,0,120,14.9,532.19,16,0
32.23,32.18,38.24,52.9,33.37,4.22,16.14,41.56,4496.1,4419.07,1,53.64,1,73,120,49.22,99.99,5,0
32.98,45.8,24.76,57.51,34.43,2.15,39.89,22.89,4289.7,717.95,0,3.38,0,3,60,13.27,48.14,26,0
34.01,41.77,18.21,5.06,40.5,11.25,39.06,73.72,4047.43,1570.11,0,6.31,0,57,60,43.76,159.56,36,0
40.27,42.26,21.07,36.77,56.91,4.62,7.13,71.31,4459.6,4799.62,0,27.47,0,86,120,31.08,82.29,47,0
42.59,40.26,29.91,55.5,9.82,1.63,25.29,72.48,4476.02,4556.57,0,7.98,0,26,90,43.6,333.38,43,0
38.28,38.48,33.55,17.83,86.51,8.51,27.79,74.2,3912.58,3142.23,0,0.79,0,25,90,26.88,372.68,5,0
32.58,37.35,30.34,8.06,34.63,7.86,14.04,43.8,3677.58,1645.76,0,16.83,0,56,120,0.45,153.57,27,0
17.72,36.49,30.51,31.68,30.22,9.09,18.21,82.19,3963.51,3506.62,0,12.95,0,45,60,4.62,415.58,32,0
46.6,54.18,33.65,12.21,79.08,5.79,58.49,50.85,4209.63,1630.67,0,5.3,1,90,120,26.37,173.69,36,0
46.54,62.87,35.54,18.17,33.85,8.01,19.6,85.15,4190.06,2688.67,1,1.48,0,39,120,2.95,80.65,20,0
34.3,53.25,33.32,94.55,52.86,8.71,54.49,4.62,4138.44,2830.95,0,1.21,0,3,120,1.82,72.67,48,0
39.75,25.1,41.47,93.87,51.18,6.07,8.55,37.08,4191.62,1080.17,0,24.05,0,0,120,6.83,496.47,6,0
36.44,40.53,34.82,84.26,68.65,11.24,2.51,70.05,4378.79,502.42,0,3.91,0,1,120,37.79,446.55,1,0
39.73,41.68,17.31,77.94,51.44,4.31,19.51,40.55,4436.66,1340.24,0,12.67,0,86,60,58.43,527.26,2,0
33.94,43.53,28.99,28.41,78.12,4.59,1.94,89.88,3684.75,1507.3,1,24.1,0,9,90,26.06,382.96,19,0
37.7,37.0,17.14,56.85,80.77,1.01,19.88,19.6,3803.45,1030.15,1,5.67,1,62,90,2.18,225.71,33,0
31.08,41.97,36.86,17.89,84.79,7.64,6.55,12.54,4211.92,2642.62,1,4.94,0,46,120,49.82,151.11,28,0
32.1,42.25,32.44,14.92,67.04,1.53,23.14,80.49,3846.6,4491.0,1,1.79,0,8,120,28.33,335.08,35,0
28.48,36.82,32.92,78.71,39.45,1.82,16.97,95.26,3898.27,4597.19,0,2.76,0,9,120,16.83,344.96,31,0
33.93,41.27,26.3,29.2,70.77,7.02,12.29,37.83,3838.27,689.69,0,1.62,0,40,60,36.6,472.53,6,0
34.49,53.47,27.77,49.22,57.64,4.92,5.34,25.54,4388.36,2085.73,0,20.44,1,13,120,5.39,556.18,3,0
43.27,37.3,15.89,75.42,8.0,11.99,88.06,35.58,4220.32,2419.14,0,0.8,0,42,60,34.13,393.75,7,0
46.27,43.77,41.58,24.85,8.94,6.17,5.72,90.45,4108.71,4186.88,0,4.14,0,34,120,24.41,347.65,40,0
35.74,40.72,17.14,59.67,47.77,8.95,19.09,14.84,4120.79,4178.88,0,14.21,1,16,60,54.28,119.82,4,0
28.05,47.42,28.61,6.78,55.73,7.04,22.83,17.07,4027.94,668.5,0,0.02,0,74,120,41.76,160.55,13,0
40.72,45.83,38.16,31.57,76.62,10.92,19.07,54.4,3534.86,1146.03,0,9.39,0,8,60,45.02,359.12,24,0
31.97,34.4,34.35,29.97,3.42,7.49,20.18,96.96,3887.67,4303.88,1,17.26,0,85,90,15.96,434.63,32,0
39.94,49.3,18.87,87.3,22.28,5.9,18.49,28.87,4139.1,3387.06,0,1.46,0,28,90,30.76,313.52,1,0
29.73,46.03,39.82,65.43,58.5,8.47,27.83,20.46,4174.0,2124.27,0,1.52,0,86,120,15.22,152.95,36,0
34.33,26.36,27.85,6.37,93.79,3.38,6.83,16.12,3933.81,811.37,1,1.44,0,61,120,28.09,34.49,25,0
31.63,45.2,17.64,16.41,47.59,11.3,20.53,36.23,4473.48,3629.84,0,4.7,0,24,60,26.44,42.65,2,0
24.53,45.6,16.28,49.63,30.38,6.7,3.49,10.98,4226.49,4939.63,1,12.53,0,33,120,28.09,297.14,20,0
43.24,32.15,32.46,10.02,44.85,6.85,23.07,93.03,3796.07,2870.41,0,18.03,0,6,120,29.98,73.86,2,0
37.46,46.24,25.29,39.81,74.56,1.81,7.14,52.05,3607.41,1535.62,1,6.59,0,83,120,34.25,67.41,16,0
33.01,46.13,33.94,67.9,29.61,4.78,8.63,54.98,4482.19,4413.14,0,1.23,0,84,60,56.05,416.1,28,0
38.06,51.57,37.94,88.67,38.05,8.76,18.4,88.44,3734.69,1561.52,0,14.9,0,19,120,37.41,135.09,2,0
36.71,50.98,21.03,9.26,42.41,1.85,4.84,51.68,4192.06,3970.9,0,8.37,0,19,90,32.5,417.91,46,0
29.18,36.17,25.31,15.26,44.35,4.44,25.39,46.6,3623.46,2100.58,0,17.08,0,74,60,56.4,238.82,40,0
31.02,45.74,21.13,56.77,95.8,11.54,18.37,86.86,4144.7,2599.53,0,22.86,0,10,60,41.51,584.34,49,0
42.01,45.23,38.15,40.2,73.06,9.74,33.11,41.5,3558.99,2458.11,0,0.72,0,87,60,26.06,514.16,31,0
28.71,26.97,41.28,35.81,29.73,3.41,9.47,48.37,4496.39,3704.77,0,9.58,1,89,60,22.19,49.82,48,1
42.18,47.22,39.72,9.22,25.49,6.17,33.93,94.88,4363.87,2163.73,1,6.82,0,46,120,17.65,401.72,30,0
39.01,34.52,33.19,93.06,11.62,2.45,2.96,89.5,3586.81,1314.92,0,20.87,0,14,120,50.07,218.89,8,0
40.4,34.28,18.94,36.69,13.81,4.44,3.38,35.62,4165.8,4957.35,1,2.3,0,41,90,51.35,493.45,46,0
34.54,43.86,37.67,32.77,52.61,11.96,8.31,78.84,3609.25,2219.64,1,2.02,0,65,90,42.81,587.73,20,0
32.87,42.99,33.39,99.15,77.91,9.25,13.44,28.17,4312.29,3096.6,1,33.28,0,94,120,22.73,88.25,26,0
35.7,52.02,43.9,41.68,20.29,7.61,29.62,63.62,3750.39,3423.05,0,66.5,0,52,60,43.2,57.17,16,0
30.48,34.07,43.39,59.5,54.35,3.11,24.99,43.53,4216.13,1198.96,1,0.94,0,9,120,21.69,69.74,30,0
33.9,28.74,41.09,91.39,43.88,7.21,3.99,65.02,4166.98,1648.34,0,12.89,0,68,120,11.47,439.31,44,0
34.25,37.53,44.47,75.25,91.24,2.35,1.32,90.29,4191.87,2743.88,0,15.41,0,6,90,53.69,354.2,28,0
34.04,41.11,34.01,18.28,20.79,2.74,30.44,48.06,4006.76,1234.76,0,17.98,0,39,60,32.27,138.57,12,0
34.66,31.18,17.8,39.98,4.83,5.71,12.62,67.26,3985.03,2402.61,0,7.18,0,85,120,11.9,301.17,48,0
40.87,55.16,37.54,67.84,99.91,5.1,38.94,97.5,4497.8,1917.11,0,13.12,0,49,60,46.19,20.0,4,0
40.27,43.17,15.53,72.16,3.76,6.88,47.63,82.43,4380.99,612.72,0,3.72,0,1,90,44.55,133.67,34,0
36.52,37.63,15.12,50.43,22.86,10.78,25.73,29.8,4163.05,3151.86,0,1.33,0,17,60,42.12,315.11,49,0
39.44,61.17,18.94,85.6,93.84,2.59,22.64,90.8,4393.29,4314.79,0,39.43,0,0,120,22.16,302.98,13,0
33.29,33.63,30.99,98.63,8.12,9.64,1.16,55.98,3609.46,2285.19,0,14.37,1,36,120,38.83,485.49,41,0
36.63,46.38,41.53,82.72,63.58,3.45,39.34,31.89,3686.65,1134.28,0,3.65,0,29,90,36.36,538.0,13,0
23.5,43.72,33.24,75.08,65.07,5.05,0.76,7.94,3922.36,1834.27,0,2.88,0,78,90,15.53,355.55,45,0
39.38,50.51,16.25,43.61,11.32,4.52,17.15,24.6,4410.41,2142.3,0,12.62,0,85,120,43.35,524.2,48,0
36.83,43.81,28.78,61.77,13.21,3.75,16.93,40.54,4285.44,1928.02,1,12.92,0,34,60,0.5,432.53,47,0
31.71,48.3,15.21,29.1,65.43,8.75,2.64,38.85,4418.92,1248.38,0,0.82,0,100,60,53.91,344.24,45,0
34.98,44.67,19.13,47.33,89.69,8.34,29.84,65.33,4048.02,4229.69,1,26.04,1,25,60,40.11,359.08,10,0
45.15,17.77,34.32,59.21,97.25,3.96,13.03,29.71,3800.04,2712.64,0,31.96,0,70,60,52.65,283.68,25,0
36.25,27.37,22.8,75.44,15.67,5.0,14.39,7.23,4019.4,978.67,0,6.03,0,11,90,22.12,256.92,24,0
29.72,41.28,16.63,72.81,63.19,7.22,12.21,66.73,3878.01,645.23,0,5.05,1,43,120,7.75,66.15,17,0
31.4,23.86,35.9,55.33,49.4,7.19,13.33,80.11,4244.11,3376.68,0,35.59,0,97,120,53.37,261.21,38,0
32.9,44.67,38.34,87.56,12.6,5.45,35.2,97.72,3929.64,3352.84,0,0.72,0,26,90,41.92,98.38,12,0
34.32,30.71,21.97,95.75,24.24,1.37,29.66,85.03,3760.22,2585.46,0,5.51,0,36,90,10.26,386.25,49,0
40.6,33.39,19.1,79.97,33.04,9.85,24.7,57.41,4499.43,2031.2,1,30.84,0,1,120,41.74,2.27,45,0
29.24,37.61,17.02,65.93,38.33,8.73,41.76,57.6,4211.83,1369.85,0,19.52,0,13,60,38.19,175.05,5,0
38.88,44.48,31.76,17.09,42.3,2.76,59.54,32.19,3595.3,4969.55,1,19.7,0,30,120,10.29,155.38,25,0
39.33,35.86,18.38,82.14,19.15,8.99,12.2,57.55,3596.33,4522.44,0,0.23,0,74,120,14.25,216.01,36,0
39.65,53.99,42.25,33.15,1.51,5.46,8.09,63.97,4082.13,4717.45,0,5.05,0,71,120,28.07,304.25,24,0
